"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"sapdcnut  ","P",04/14/2016 9:34,1,1,1         ,2         ,"",0.0572,<1> (CHB) ,0.107,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,3.93,<1> (CHB) ,
"sapdcnut  ","P",04/14/2016 9:34,1,1,1         ,"S         ","",0.0561,<1> (CHB) ,0.104,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0318,<1> (CHB) ,5.16,<1> (CHB) ,
"sapdcnut  ","P",05/26/2016 9:30,1,1,1         ,1         ,"",0.139,<1> (CHB) ,0.0755,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,9.61,<0>  ,
"sapdcnut  ","P",05/26/2016 9:30,1,1,1         ,"S         ","",0.139,<1> (CHB) ,0.0732,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,9.48,<0>  ,
"sapdcnut  ","P",05/26/2016 9:31,1,1,1         ,2         ,"",0.136,<1> (CHB) ,0.111,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,11.66,<0>  ,
"sapdcnut  ","P",05/26/2016 9:31,1,1,1         ,"S         ","",0.139,<1> (CHB) ,0.109,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,7.82,<0>  ,
"sapdcnut  ","P",06/30/2016 9:24,1,1,1         ,1         ,"",0.125,<1> (CHB) ,0.0714,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0351,<1> (CHB) ,5.87,<0>  ,
"sapdcnut  ","P",06/30/2016 9:24,1,1,1         ,"S         ","",0.127,<1> (CHB) ,0.0993,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0403,<1> (CHB) ,7.26,<0>  ,
"sapdcnut  ","P",06/30/2016 9:26,1,1,1         ,2         ,"",0.129,<1> (CHB) ,0.0671,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0523,<1> (CHB) ,5.23,<0>  ,
"sapdcnut  ","P",06/30/2016 9:26,1,1,1         ,"S         ","",0.128,<1> (CHB) ,0.0579,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0377,<1> (CHB) ,5.98,<0>  ,
"sapdcnut  ","P",07/21/2016 7:14,1,1,1         ,1         ,"",0.226,<1> (CHB) ,0.25,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0327,<1> (CHB) ,4.36,<0>  ,
"sapdcnut  ","P",07/21/2016 7:14,1,1,1         ,"S         ","",0.266,<1> (CHB) ,0.24,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0331,<1> (CHB) ,4.61,<0>  ,
"sapdcnut  ","P",07/21/2016 7:16,1,1,1         ,2         ,"",0.24,<1> (CHB) ,0.285,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,4.74,<0>  ,
"sapdcnut  ","P",07/21/2016 7:16,1,1,1         ,"S         ","",0.239,<1> (CHB) ,0.223,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0315,<1> (CHB) ,2.56,<0>  ,
"sapdcnut  ","P",08/25/2016 9:24,1,1,1         ,1         ,"",0.131,<1> (CHB) ,0.0992,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0977,<1> (CHB) ,"",<-2> (CSM) ,
"sapdcnut  ","P",08/25/2016 9:24,1,1,1         ,"S         ","",0.127,<1> (CHB) ,0.0913,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.104,<1> (CHB) ,"",<-2> (CSM) ,
"sapdcnut  ","P",08/25/2016 9:26,1,1,1         ,2         ,"",0.134,<1> (CHB) ,0.147,<1> (CHB) ,0.021,<1> (CHB) ,0.0765,<1> (CHB) ,0.0975,<1> (CHB) ,"",<-2> (CSM) ,
"sapdcnut  ","P",08/25/2016 9:26,1,1,1         ,"S         ","",0.133,<1> (CHB) ,0.144,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0823,<1> (CHB) ,"",<-2> (CSM) ,
"sapdcnut  ","P",09/29/2016 10:43,1,1,1         ,1         ,"",0.0614,<1> (CHB) ,0.0684,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-2> (CSM) ,
"sapdcnut  ","P",09/29/2016 10:43,1,1,1         ,"S         ","",0.0614,<1> (CHB) ,0.0933,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-2> (CSM) ,
"sapdcnut  ","P",09/29/2016 10:45,1,1,1         ,2         ,"",0.0494,<1> (CHB) ,0.0904,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-2> (CSM) ,
"sapdcnut  ","P",09/29/2016 10:45,1,1,1         ,"S         ","",0.0506,<1> (CHB) ,0.102,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-2> (CSM) ,
"sapdcnut  ","P",10/27/2016 9:20,1,1,1         ,1         ,"",0.0475,<1> (CHB) ,0.01,<-4> [SBL] (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0211,<1> (CHB) ,4.3,<1> (CHB) ,
"sapdcnut  ","P",10/27/2016 9:20,1,1,1         ,"S         ","",0.0483,<1> (CHB) ,0.01,<-4> [SBL] (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0211,<1> (CHB) ,3.93,<1> (CHB) ,
"sapdcnut  ","P",10/27/2016 9:22,1,1,1         ,2         ,"",0.0626,<1> (CHB) ,0.01,<-4> [SBL] (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,5.28,<1> (CHB) ,
"sapdcnut  ","P",10/27/2016 9:22,1,1,1         ,"S         ","",0.0628,<1> (CHB) ,0.01,<-4> [SBL] (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,5.0,<1> (CHB) ,
"sapdcnut  ","P",11/17/2016 9:25,1,1,1         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.0329,<1> (CHB) ,0.0275,<1> (CHB) ,0.0,<1> (CHB) ,0.0275,<1> (CHB) ,6.15,<0>  ,
"sapdcnut  ","P",11/17/2016 9:25,1,1,1         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.047,<1> (CHB) ,0.0269,<1> (CHB) ,0.0,<1> (CHB) ,0.0269,<1> (CHB) ,7.69,<0>  ,
"sapdcnut  ","P",11/17/2016 9:29,1,1,1         ,2         ,"",0.0020,<-4> [SBL] (CHB) ,0.061,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,6.02,<0>  ,
"sapdcnut  ","P",11/17/2016 9:29,1,1,1         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.042,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,5.77,<0>  ,
"sapdcnut  ","P",12/15/2016 9:28,1,1,1         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.0343,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,13.14,<0>  ,
"sapdcnut  ","P",12/15/2016 9:28,1,1,1         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0258,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,13.63,<0>  ,
"sapdcnut  ","P",12/15/2016 9:31,1,1,1         ,2         ,"",0.0020,<-4> [SBL] (CHB) ,0.0331,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,7.86,<0>  ,
"sapdcnut  ","P",12/15/2016 9:31,1,1,1         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0454,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,8.23,<0>  ,

